Game_ID,Genre,Session_Date,Daily_Active_Sessions,Avg_Session_Duration,Levels_Completed,Coins_Earned,Coins_Spent,Ads_Revenue,InApp_Purchase_Revenue,Bug_Reports,Server_Downtime_Min
Game_B,Racing,2028-02-29,4591.0,31.0,,1045.0,6432.0,2783.0,8249.0,48.0,21.0
Game_A,Racing,2028-03-01,4836.0,,250.0,8758.0,1678.0,11158.0,6064.0,31.0,26.0
Game_A,Puzzle,2028-03-02,1919.0,33.0,485.0,8053.0,3051.0,6831.0,3371.0,7.0,104.0
Game_A,Puzzle,2028-03-03,3339.0,22.0,307.0,4201.0,4870.0,1041.0,,32.0,46.0
Game_A,,,2969.0,16.0,425.0,1455.0,6822.0,,5107.0,46.0,37.0
Game_C,Racing,2028-03-05,1755.0,,227.0,,5362.0,12561.0,13473.0,,111.0
Game_C,Puzzle,2028-03-06,,45.0,,8798.0,6355.0,,12611.0,14.0,38.0
Game_A,Racing,2028-03-07,2834.0,6.0,172.0,1965.0,1703.0,10868.0,7264.0,26.0,14.0
Game_B,Racing,2028-03-08,2306.0,,391.0,5964.0,7849.0,4689.0,,29.0,118.0
Game_D,Action,2028-03-09,2567.0,49.0,220.0,2528.0,6886.0,8595.0,10412.0,21.0,
Game_B,Action,2028-03-10,2869.0,20.0,382.0,3976.0,1619.0,15687.0,14614.0,46.0,60.0
Game_B,Action,2028-03-11,1376.0,52.0,185.0,4071.0,8888.0,1325.0,3899.0,28.0,59.0
Game_B,Action,,4729.0,28.0,108.0,5869.0,4475.0,2120.0,5878.0,40.0,7.0
,Racing,2028-03-13,2179.0,39.0,,7387.0,1792.0,17491.0,,47.0,
Game_C,Action,2028-03-14,,26.0,317.0,3521.0,,11870.0,8104.0,,
Game_B,Action,2028-03-15,2436.0,40.0,309.0,7525.0,,,11457.0,,5.0
Game_A,,,3575.0,,422.0,2126.0,2717.0,6193.0,8231.0,14.0,83.0
Game_B,Action,2028-03-17,4426.0,,144.0,7632.0,7090.0,16213.0,2896.0,,26.0
Game_B,Racing,2028-03-18,1558.0,50.0,174.0,,1517.0,16611.0,12456.0,26.0,44.0
,,2028-03-19,4834.0,,90.0,8716.0,5676.0,,12713.0,6.0,
Game_C,Racing,2028-03-20,4258.0,39.0,428.0,4404.0,4090.0,19423.0,12578.0,26.0,111.0
Game_C,Puzzle,,4102.0,52.0,303.0,5492.0,8739.0,18187.0,11254.0,20.0,103.0
Game_D,Racing,2028-03-22,3307.0,58.0,56.0,3343.0,6676.0,11040.0,,12.0,80.0
Game_A,Racing,2028-03-23,1420.0,19.0,265.0,1106.0,7147.0,1766.0,12359.0,16.0,12.0
Game_D,,2028-03-24,2552.0,,118.0,4154.0,5222.0,14696.0,2761.0,10.0,67.0
Game_D,Puzzle,,4622.0,46.0,118.0,5053.0,6515.0,4527.0,,9.0,83.0
Game_D,,2028-03-26,1303.0,45.0,130.0,5801.0,,,1812.0,32.0,105.0
,Puzzle,2028-03-27,1941.0,47.0,79.0,7139.0,8183.0,,10556.0,13.0,63.0
Game_A,Puzzle,2028-03-28,4110.0,20.0,122.0,6580.0,2589.0,18872.0,2805.0,36.0,24.0
Game_D,Racing,2028-03-29,4560.0,14.0,311.0,1214.0,2556.0,,,7.0,85.0
Game_A,Puzzle,2028-03-30,4715.0,,138.0,6400.0,4180.0,12758.0,10499.0,,
Game_A,Racing,2028-03-31,3589.0,36.0,452.0,7875.0,5385.0,19757.0,3241.0,6.0,
Game_C,Racing,,4741.0,55.0,257.0,5289.0,,15312.0,14356.0,33.0,60.0
Game_D,Racing,2028-04-02,2301.0,6.0,262.0,5253.0,7883.0,12804.0,3836.0,6.0,
,Puzzle,2028-04-03,4274.0,28.0,371.0,9656.0,2129.0,,7980.0,,
Game_A,Action,2028-04-04,2089.0,27.0,315.0,7247.0,2043.0,11983.0,5659.0,40.0,74.0
,Action,,3155.0,,449.0,7177.0,8012.0,7990.0,1497.0,35.0,88.0
,Puzzle,2028-04-06,3315.0,42.0,342.0,,6269.0,4983.0,6853.0,6.0,68.0
Game_C,Action,2028-04-07,3269.0,35.0,256.0,3372.0,2404.0,4768.0,,,84.0
Game_C,Action,2028-04-08,,,382.0,7834.0,1936.0,2504.0,3707.0,17.0,25.0
,Racing,,2553.0,,126.0,9783.0,5531.0,3450.0,9290.0,,79.0
Game_D,Racing,2028-04-10,4161.0,30.0,337.0,7617.0,3817.0,12236.0,9775.0,42.0,55.0
Game_D,Puzzle,2028-04-11,1692.0,33.0,96.0,6150.0,4616.0,19417.0,4081.0,,39.0
Game_B,Puzzle,2028-04-12,1254.0,7.0,159.0,9102.0,5052.0,9002.0,3586.0,13.0,
Game_C,Action,2028-04-13,2478.0,18.0,249.0,5158.0,6063.0,10891.0,,39.0,111.0
Game_C,Racing,2028-04-14,3300.0,29.0,476.0,,6623.0,7019.0,10994.0,13.0,95.0
Game_A,Puzzle,2028-04-15,,52.0,259.0,6206.0,,14898.0,11476.0,,67.0
Game_D,,2028-04-16,3430.0,5.0,425.0,1303.0,8589.0,11472.0,1221.0,48.0,101.0
Game_C,Puzzle,2028-04-17,1441.0,57.0,,1333.0,8956.0,16264.0,1654.0,26.0,116.0
Game_B,Puzzle,2028-04-18,2881.0,7.0,203.0,5506.0,4231.0,18691.0,14496.0,45.0,7.0
Game_B,Puzzle,2028-04-19,3646.0,58.0,59.0,3331.0,6827.0,11719.0,,25.0,72.0
,,2028-04-20,2113.0,30.0,464.0,5561.0,3817.0,1975.0,516.0,26.0,44.0
Game_B,Action,2028-04-21,4820.0,22.0,402.0,,2546.0,11248.0,,23.0,
Game_B,Racing,2028-04-22,3437.0,13.0,206.0,4763.0,3644.0,14002.0,9683.0,4.0,40.0
,,,1581.0,42.0,310.0,6196.0,3721.0,15213.0,13665.0,41.0,76.0
Game_C,Puzzle,2028-04-24,4115.0,,126.0,1732.0,5564.0,11618.0,2732.0,37.0,8.0
Game_C,Racing,2028-04-25,2735.0,25.0,306.0,,,11620.0,,27.0,69.0
Game_B,,2028-04-26,,5.0,180.0,6659.0,,4733.0,1946.0,41.0,90.0
Game_B,Racing,2028-04-27,3645.0,25.0,116.0,2384.0,,9551.0,10157.0,42.0,105.0
Game_C,Puzzle,2028-04-28,,31.0,,3124.0,8775.0,3223.0,12459.0,,100.0
Game_D,Puzzle,2028-04-29,2124.0,46.0,212.0,7652.0,5335.0,17868.0,6274.0,23.0,102.0
Game_B,Racing,2028-04-30,4985.0,10.0,64.0,6283.0,4319.0,2428.0,,,106.0
,Racing,2028-05-01,,59.0,281.0,8176.0,3864.0,,3583.0,9.0,23.0
,Puzzle,2028-05-02,4837.0,48.0,244.0,,6589.0,14776.0,10235.0,45.0,72.0
Game_B,,2028-05-03,2380.0,40.0,398.0,6707.0,4818.0,1695.0,8771.0,2.0,105.0
Game_B,Racing,2028-05-04,2565.0,32.0,79.0,,,,7452.0,6.0,10.0
Game_A,,2028-05-05,4832.0,49.0,408.0,9376.0,3280.0,13049.0,8341.0,28.0,34.0
,Racing,2028-05-06,3080.0,21.0,,1997.0,,16628.0,11979.0,33.0,28.0
Game_C,Action,2028-05-07,,44.0,380.0,5664.0,2952.0,9265.0,9963.0,6.0,7.0
,Action,2028-05-08,4300.0,56.0,476.0,,5788.0,,10256.0,16.0,16.0
Game_D,Action,2028-05-09,2547.0,7.0,,6491.0,925.0,4477.0,5891.0,12.0,70.0
Game_C,,2028-05-10,4701.0,16.0,345.0,2679.0,4475.0,3202.0,14968.0,20.0,11.0
Game_D,Action,2028-05-11,,43.0,498.0,6715.0,7169.0,16542.0,13816.0,30.0,111.0
Game_D,Action,2028-05-12,1154.0,16.0,462.0,5886.0,2624.0,15624.0,14353.0,8.0,78.0
Game_D,Action,2028-05-13,4494.0,6.0,379.0,8440.0,1800.0,9449.0,10405.0,44.0,116.0
Game_D,Racing,2028-05-14,,,269.0,,5515.0,,9701.0,46.0,92.0
Game_D,Action,,2269.0,26.0,,4527.0,2464.0,7317.0,9464.0,12.0,108.0
,Racing,2028-05-16,1404.0,27.0,196.0,7813.0,6067.0,,8414.0,16.0,49.0
Game_D,Action,2028-05-17,1843.0,34.0,308.0,3745.0,5779.0,,14976.0,7.0,113.0
Game_A,Action,2028-05-18,2782.0,9.0,341.0,5090.0,2860.0,8163.0,982.0,8.0,23.0
Game_D,Puzzle,,2564.0,13.0,348.0,7158.0,,1185.0,11084.0,,36.0
,Racing,2028-05-20,2184.0,25.0,192.0,9561.0,1684.0,9070.0,6181.0,39.0,77.0
Game_B,Action,2028-05-21,,15.0,,8471.0,4434.0,12545.0,7937.0,47.0,10.0
Game_A,,2028-05-22,2725.0,9.0,284.0,4743.0,6294.0,19458.0,11871.0,29.0,98.0
Game_D,Racing,2028-05-23,4188.0,39.0,164.0,8008.0,8672.0,17006.0,10273.0,6.0,
,Puzzle,2028-05-24,1270.0,31.0,414.0,4324.0,1277.0,,11213.0,16.0,58.0
Game_B,Puzzle,2028-05-25,1769.0,53.0,139.0,,3879.0,,9797.0,,54.0
Game_A,Puzzle,2028-05-26,2715.0,6.0,257.0,4257.0,2918.0,6710.0,12401.0,37.0,26.0
Game_B,,,2510.0,28.0,213.0,1226.0,4577.0,,5703.0,,
Game_C,Puzzle,2028-05-28,4956.0,35.0,133.0,3401.0,2939.0,3102.0,3861.0,16.0,66.0
Game_A,Puzzle,2028-05-29,1171.0,37.0,126.0,5718.0,,,12962.0,39.0,118.0
Game_B,Puzzle,2028-05-30,1273.0,43.0,210.0,,5769.0,2571.0,6447.0,0.0,59.0
Game_D,Puzzle,2028-05-31,3306.0,34.0,54.0,6672.0,6087.0,6125.0,9533.0,,1.0
Game_A,Action,2028-06-01,2158.0,,127.0,8727.0,2489.0,7697.0,4034.0,16.0,67.0
Game_B,Racing,2028-06-02,2706.0,,140.0,6280.0,8368.0,19543.0,2372.0,29.0,17.0
Game_C,Puzzle,2028-06-03,4793.0,55.0,,1870.0,1444.0,15034.0,,30.0,19.0
Game_C,Puzzle,2028-06-04,2771.0,32.0,319.0,4199.0,8720.0,,6482.0,34.0,84.0
Game_A,Racing,2028-06-05,1421.0,,153.0,,2397.0,9652.0,4005.0,44.0,62.0
Game_B,Action,,2444.0,,388.0,6270.0,6251.0,4699.0,3820.0,7.0,77.0
Game_A,Racing,2028-06-07,2209.0,,224.0,9635.0,5650.0,7027.0,3228.0,47.0,71.0
Game_A,Racing,2028-06-08,3411.0,6.0,103.0,6886.0,2197.0,19657.0,1454.0,29.0,1.0
Game_B,Puzzle,2028-06-09,,44.0,437.0,6590.0,6385.0,11667.0,2095.0,38.0,89.0
Game_B,Racing,2028-06-10,3425.0,45.0,260.0,,2165.0,5823.0,,20.0,82.0
Game_D,,2028-06-11,4594.0,31.0,144.0,9664.0,2285.0,10347.0,7345.0,,41.0
Game_B,Puzzle,2028-06-12,1579.0,39.0,272.0,9271.0,6448.0,17881.0,8163.0,33.0,
Game_C,Puzzle,,1890.0,,,6158.0,3107.0,7959.0,13127.0,,28.0
Game_A,Puzzle,,,43.0,,9431.0,3130.0,14616.0,7436.0,1.0,68.0
Game_A,Puzzle,2028-06-15,4267.0,,126.0,1589.0,8160.0,7210.0,,9.0,
Game_C,Racing,2028-06-16,1880.0,25.0,255.0,2884.0,738.0,13517.0,1994.0,,27.0
Game_B,Racing,2028-06-17,2121.0,9.0,365.0,6399.0,4036.0,13620.0,,26.0,59.0
Game_C,Action,2028-06-18,3652.0,56.0,,,4361.0,4976.0,7444.0,3.0,104.0
Game_C,Action,2028-06-19,3007.0,49.0,359.0,2076.0,8991.0,18991.0,12038.0,46.0,
Game_D,Racing,,3069.0,25.0,379.0,8235.0,8399.0,9912.0,14636.0,12.0,
Game_C,,2028-06-21,2473.0,33.0,161.0,7837.0,7645.0,18658.0,12802.0,16.0,4.0
Game_A,,2028-06-22,4243.0,24.0,400.0,,,13059.0,,20.0,
,Action,2028-06-23,1382.0,42.0,,2841.0,748.0,1690.0,10680.0,22.0,109.0
Game_A,Puzzle,2028-06-24,3181.0,,328.0,5481.0,4823.0,13344.0,,32.0,72.0
Game_A,,,2449.0,54.0,76.0,9440.0,7601.0,4437.0,1583.0,49.0,
,Puzzle,2028-06-26,4096.0,29.0,,2134.0,3360.0,3355.0,2912.0,14.0,51.0
Game_B,Puzzle,2028-06-27,,6.0,267.0,8261.0,1223.0,1749.0,3811.0,13.0,89.0
Game_D,Puzzle,2028-06-28,,36.0,499.0,,1069.0,13965.0,7251.0,,36.0
Game_A,,2028-06-29,4156.0,30.0,414.0,8017.0,8911.0,13847.0,8457.0,43.0,14.0
Game_A,Action,2028-06-30,2590.0,10.0,238.0,8771.0,,6758.0,12702.0,36.0,40.0
Game_B,Racing,2028-07-01,2786.0,45.0,382.0,9567.0,8428.0,19088.0,14995.0,29.0,3.0
Game_A,Puzzle,,1143.0,7.0,484.0,9915.0,7171.0,12637.0,9088.0,,116.0
,Action,2028-07-03,2886.0,37.0,355.0,2913.0,2622.0,,10649.0,22.0,52.0
Game_C,Puzzle,2028-07-04,4981.0,5.0,,5297.0,4500.0,14378.0,13581.0,33.0,99.0
Game_D,Action,,2702.0,,68.0,2942.0,3589.0,19761.0,708.0,6.0,83.0
Game_A,Action,2028-07-06,2435.0,9.0,306.0,5004.0,7665.0,15529.0,13944.0,8.0,
Game_B,,2028-07-07,1223.0,17.0,345.0,,7710.0,6274.0,8048.0,,
Game_C,Racing,2028-07-08,1219.0,23.0,465.0,8890.0,549.0,15007.0,9124.0,3.0,59.0
Game_B,Action,2028-07-09,1178.0,,71.0,5588.0,1014.0,7409.0,3156.0,1.0,85.0
Game_B,Action,,2654.0,52.0,,1337.0,5171.0,19599.0,6350.0,26.0,63.0
Game_C,Racing,2028-07-11,1432.0,29.0,499.0,8066.0,8249.0,7288.0,2936.0,32.0,
,,2028-07-12,1264.0,55.0,89.0,8813.0,1665.0,1885.0,13370.0,31.0,46.0
,,,1953.0,39.0,87.0,9983.0,914.0,1864.0,13219.0,,53.0
Game_B,,2028-07-14,1428.0,,,4611.0,,7917.0,5893.0,,30.0
Game_C,Puzzle,2028-07-15,4733.0,34.0,232.0,4700.0,5358.0,12686.0,13138.0,45.0,16.0
Game_A,Puzzle,,3463.0,9.0,124.0,7118.0,3856.0,4054.0,633.0,36.0,49.0
,Racing,2028-07-17,4524.0,38.0,258.0,8105.0,,9977.0,7733.0,,
Game_C,Racing,2028-07-18,3774.0,26.0,232.0,3673.0,6111.0,17199.0,1138.0,27.0,82.0
Game_C,Action,,3244.0,43.0,484.0,3122.0,5965.0,9536.0,1728.0,2.0,27.0
Game_D,Racing,2028-07-20,2577.0,17.0,156.0,8082.0,8895.0,16070.0,,35.0,9.0
Game_C,Action,2028-07-21,4124.0,,,9250.0,,17937.0,12904.0,,26.0
Game_C,Puzzle,2028-07-22,1479.0,58.0,313.0,,6172.0,8683.0,4519.0,42.0,12.0
Game_B,Racing,2028-07-23,4514.0,7.0,135.0,2254.0,8760.0,18171.0,9982.0,7.0,65.0
Game_D,Action,2028-07-24,2353.0,57.0,373.0,4688.0,4063.0,11011.0,14605.0,43.0,85.0
Game_A,Action,2028-07-25,,24.0,380.0,4748.0,6883.0,16271.0,2696.0,49.0,83.0
Game_C,Puzzle,2028-07-26,4878.0,35.0,186.0,7342.0,7333.0,9896.0,10395.0,49.0,59.0
Game_D,Racing,2028-07-27,1889.0,9.0,,5130.0,5252.0,,14635.0,40.0,42.0
Game_B,Puzzle,2028-07-28,4854.0,28.0,435.0,5257.0,8623.0,8190.0,10918.0,36.0,68.0
Game_A,Action,2028-07-29,1924.0,44.0,,,4285.0,10144.0,10887.0,48.0,62.0
Game_D,Action,2028-07-30,3170.0,58.0,,,5523.0,1814.0,13252.0,44.0,69.0
Game_A,,2028-07-31,2902.0,37.0,375.0,9662.0,1482.0,,1475.0,37.0,
Game_A,Action,,2410.0,12.0,294.0,,1845.0,3777.0,6621.0,21.0,64.0
Game_A,,2028-08-02,,28.0,139.0,3899.0,6191.0,5958.0,1528.0,13.0,98.0
Game_C,,2028-08-03,1777.0,54.0,108.0,5443.0,,4825.0,1025.0,14.0,66.0
Game_C,Racing,,3395.0,24.0,452.0,5789.0,1026.0,18600.0,2827.0,45.0,53.0
Game_B,Racing,2028-08-05,1028.0,20.0,77.0,1912.0,7147.0,15800.0,3046.0,3.0,35.0
Game_B,Action,2028-08-06,4022.0,54.0,121.0,5242.0,,10999.0,1335.0,,70.0
,Action,2028-08-07,1034.0,56.0,319.0,8541.0,1430.0,,2983.0,,92.0
Game_B,Racing,2028-08-08,4589.0,,73.0,2711.0,2782.0,,11555.0,,14.0
,Action,2028-08-09,,17.0,161.0,9866.0,2446.0,,14027.0,40.0,74.0
Game_A,Action,,3670.0,,349.0,2439.0,,16737.0,,41.0,17.0
Game_C,Action,2028-08-11,4365.0,46.0,105.0,6613.0,8612.0,18246.0,10230.0,49.0,107.0
Game_A,Racing,2028-08-12,1588.0,43.0,272.0,4630.0,3425.0,11677.0,10602.0,16.0,
Game_D,,2028-08-13,4420.0,29.0,169.0,,4125.0,,7804.0,18.0,87.0
Game_A,Racing,2028-08-14,4218.0,,228.0,,5969.0,10157.0,,35.0,10.0
Game_A,Action,2028-08-15,4138.0,36.0,337.0,9877.0,1723.0,3395.0,11334.0,47.0,
Game_D,,2028-08-16,,28.0,483.0,5216.0,,1524.0,9995.0,6.0,50.0
Game_B,Action,2028-08-17,3567.0,52.0,474.0,3466.0,5492.0,1561.0,,8.0,57.0
Game_B,Action,,3169.0,51.0,499.0,,5287.0,9167.0,892.0,7.0,59.0
Game_D,Racing,,1339.0,48.0,330.0,5124.0,7318.0,17184.0,,24.0,17.0
Game_C,,2028-08-20,1174.0,13.0,421.0,,,5664.0,12276.0,6.0,78.0
,Action,2028-08-21,2923.0,,238.0,7928.0,2872.0,2205.0,11367.0,,66.0
Game_D,Puzzle,2028-08-22,2714.0,54.0,115.0,7096.0,,,,7.0,16.0
,,2028-08-23,1596.0,27.0,347.0,,6951.0,13393.0,2966.0,23.0,
Game_C,,2028-08-24,1450.0,54.0,,9120.0,,3238.0,1725.0,16.0,33.0
Game_A,Puzzle,2028-08-25,1556.0,17.0,469.0,2508.0,2907.0,18544.0,3205.0,11.0,
Game_D,Racing,2028-08-26,2159.0,36.0,298.0,,5364.0,13987.0,961.0,45.0,18.0
Game_A,Action,2028-08-27,4926.0,54.0,,1863.0,5527.0,6239.0,10493.0,30.0,8.0
Game_B,Racing,2028-08-28,4087.0,19.0,,4055.0,4760.0,13017.0,11965.0,11.0,
Game_C,Racing,2028-08-29,2356.0,40.0,213.0,6133.0,,17455.0,4485.0,1.0,43.0
Game_C,Puzzle,2028-08-30,4266.0,53.0,282.0,3682.0,8815.0,,,11.0,94.0
Game_C,Puzzle,2028-08-31,4567.0,9.0,304.0,6278.0,2374.0,10096.0,10961.0,26.0,58.0
,,2028-09-01,3056.0,26.0,,6448.0,3623.0,15814.0,12866.0,,90.0
Game_C,Action,2028-09-02,,20.0,466.0,1613.0,4724.0,,14011.0,6.0,110.0
,Racing,2028-09-03,,45.0,219.0,2872.0,5754.0,3621.0,2285.0,12.0,24.0
Game_D,Action,2028-09-04,,14.0,366.0,8723.0,3698.0,4190.0,,35.0,118.0
Game_B,Action,2028-09-05,,28.0,223.0,8189.0,7582.0,4948.0,8645.0,0.0,
Game_A,Puzzle,2028-09-06,3374.0,22.0,394.0,6386.0,1710.0,,14812.0,48.0,52.0
Game_A,Action,2028-09-07,3062.0,53.0,,7942.0,5904.0,15590.0,6856.0,34.0,47.0
Game_A,Action,2028-09-08,1838.0,22.0,67.0,9759.0,4617.0,16668.0,7810.0,,
,Racing,2028-09-09,,11.0,119.0,1244.0,5929.0,2772.0,7345.0,,83.0
Game_B,Puzzle,2028-09-10,1225.0,8.0,387.0,1020.0,5258.0,,,16.0,52.0
Game_D,Action,2028-09-11,4496.0,30.0,165.0,9585.0,,16762.0,2336.0,7.0,
Game_D,Action,2028-09-12,,9.0,129.0,6767.0,875.0,4138.0,10089.0,2.0,48.0
Game_C,Puzzle,2028-09-13,4479.0,59.0,64.0,4515.0,7913.0,8213.0,9767.0,9.0,42.0
Game_B,Racing,,3160.0,20.0,225.0,2910.0,4898.0,15941.0,6243.0,33.0,99.0
,,2028-09-15,3020.0,39.0,318.0,9481.0,4359.0,3416.0,6778.0,21.0,18.0
Game_B,Puzzle,2028-09-16,2451.0,30.0,168.0,,2186.0,16964.0,13198.0,3.0,65.0
Game_C,Action,2028-09-17,3048.0,22.0,,9552.0,5512.0,18968.0,10700.0,31.0,33.0
Game_C,,,3313.0,33.0,237.0,,756.0,2046.0,,28.0,119.0
Game_B,Racing,2028-09-19,2514.0,27.0,106.0,2622.0,4100.0,15909.0,9827.0,,80.0
Game_B,Action,2028-09-20,2231.0,57.0,248.0,5314.0,550.0,,,10.0,87.0
Game_B,Action,2028-09-21,2645.0,18.0,66.0,3453.0,7090.0,19549.0,9476.0,,72.0
Game_D,Puzzle,2028-09-22,2735.0,19.0,483.0,3015.0,7937.0,,,12.0,53.0
Game_A,Action,2028-09-23,3999.0,53.0,,3800.0,1094.0,16960.0,10112.0,3.0,0.0
Game_B,Racing,2028-09-24,4440.0,37.0,455.0,9772.0,,18560.0,14797.0,1.0,105.0
Game_B,Puzzle,2028-09-25,1305.0,29.0,,7752.0,4373.0,16598.0,,33.0,91.0
Game_B,Racing,2028-09-26,3059.0,25.0,,8453.0,6248.0,16624.0,6904.0,42.0,54.0
Game_C,Puzzle,2028-09-27,,21.0,,3853.0,5737.0,7411.0,13530.0,21.0,
Game_C,Action,2028-09-28,,27.0,352.0,,1976.0,,7188.0,4.0,84.0
,Puzzle,2028-09-29,2723.0,47.0,136.0,5176.0,5370.0,11352.0,11127.0,,14.0
Game_A,Puzzle,2028-09-30,2689.0,21.0,,3155.0,8532.0,16003.0,,19.0,22.0
Game_D,Action,2028-10-01,2517.0,18.0,487.0,,3520.0,10223.0,4151.0,20.0,116.0
Game_A,Action,2028-10-02,2391.0,,78.0,7829.0,6566.0,13718.0,2563.0,16.0,65.0
Game_C,Racing,,4917.0,24.0,71.0,9537.0,8553.0,2315.0,2520.0,11.0,45.0
Game_C,,2028-10-04,,34.0,370.0,2886.0,8566.0,18276.0,5257.0,27.0,99.0
,Action,2028-10-05,1419.0,23.0,334.0,7471.0,8667.0,,6423.0,17.0,113.0
Game_D,Action,2028-10-06,,57.0,97.0,9746.0,5280.0,,10841.0,2.0,8.0
Game_B,Action,2028-10-07,4862.0,,,4770.0,4545.0,7466.0,7853.0,4.0,65.0
Game_B,Puzzle,2028-10-08,3218.0,17.0,299.0,9391.0,2733.0,16185.0,9642.0,13.0,65.0
Game_C,Puzzle,2028-10-09,,22.0,212.0,,,6090.0,8716.0,47.0,17.0
,Puzzle,2028-10-10,3030.0,27.0,251.0,4490.0,6859.0,5240.0,14404.0,25.0,16.0
Game_B,,2028-10-11,4012.0,50.0,150.0,8899.0,4697.0,17795.0,8709.0,18.0,104.0
,,2028-10-12,2450.0,37.0,,1306.0,1115.0,,12517.0,40.0,71.0
,Action,2028-10-13,4096.0,43.0,479.0,4075.0,,3446.0,1069.0,16.0,
Game_C,,2028-10-14,2553.0,44.0,212.0,2656.0,2839.0,4346.0,5612.0,38.0,33.0
Game_C,Puzzle,2028-10-15,4261.0,22.0,222.0,8244.0,8609.0,13411.0,1855.0,41.0,68.0
,Action,2028-10-16,2164.0,,190.0,7611.0,7874.0,17469.0,8556.0,3.0,63.0
,Action,2028-10-17,4626.0,37.0,187.0,7322.0,7207.0,8749.0,10284.0,41.0,43.0
Game_B,Puzzle,2028-10-18,2869.0,36.0,115.0,3692.0,,5142.0,,34.0,28.0
Game_C,Puzzle,2028-10-19,,58.0,247.0,2764.0,3965.0,17070.0,5631.0,,61.0
Game_A,Puzzle,2028-10-20,,,377.0,1275.0,6505.0,15187.0,11774.0,40.0,
Game_D,Action,2028-10-21,4386.0,,277.0,6271.0,2771.0,8087.0,,12.0,15.0
Game_A,Puzzle,2028-10-22,4515.0,31.0,,8331.0,1507.0,16635.0,14998.0,32.0,77.0
Game_A,Puzzle,2028-10-23,2342.0,10.0,221.0,6025.0,7300.0,16807.0,5902.0,14.0,
Game_C,Racing,,2464.0,39.0,365.0,5050.0,609.0,11197.0,14540.0,14.0,1.0
Game_C,Action,2028-10-25,,,,9080.0,3271.0,13271.0,9563.0,30.0,119.0
Game_D,,,3226.0,38.0,89.0,4460.0,4383.0,18187.0,1334.0,,103.0
Game_C,Racing,2028-10-27,2079.0,24.0,56.0,,,15724.0,,27.0,60.0
Game_C,Puzzle,,2178.0,29.0,223.0,5278.0,,10261.0,,9.0,3.0
Game_C,Action,,2695.0,8.0,200.0,2844.0,3743.0,14479.0,11808.0,,51.0
Game_A,Puzzle,2028-10-30,,14.0,260.0,1071.0,1505.0,16804.0,1469.0,32.0,40.0
Game_D,Action,2028-10-31,3184.0,14.0,351.0,8386.0,805.0,13333.0,1092.0,6.0,
Game_B,,,,28.0,135.0,7862.0,6201.0,13827.0,,4.0,
Game_A,Action,2028-11-02,4039.0,,446.0,8340.0,1458.0,10600.0,10806.0,25.0,25.0
Game_C,Puzzle,2028-11-03,1467.0,15.0,302.0,8635.0,5770.0,12932.0,11657.0,15.0,26.0
,Puzzle,2028-11-04,3779.0,,70.0,2043.0,8095.0,,3161.0,7.0,50.0
Game_C,Puzzle,2028-11-05,3528.0,20.0,306.0,,4038.0,13040.0,9294.0,21.0,
Game_C,Action,2028-11-06,4139.0,30.0,428.0,1814.0,,17127.0,9757.0,33.0,
,Racing,2028-11-07,1813.0,34.0,452.0,6622.0,2130.0,13473.0,14599.0,39.0,47.0
Game_D,Racing,2028-11-08,2272.0,53.0,430.0,,3103.0,17709.0,2339.0,27.0,10.0
Game_C,Action,2028-11-09,1993.0,20.0,493.0,1309.0,8758.0,2206.0,6405.0,45.0,7.0
Game_D,Puzzle,,3031.0,11.0,82.0,7661.0,705.0,10696.0,2931.0,35.0,11.0
Game_B,Racing,,1322.0,20.0,309.0,5227.0,6191.0,14714.0,8256.0,46.0,98.0
Game_C,Puzzle,2028-11-12,3969.0,39.0,,,6641.0,2440.0,5853.0,6.0,
Game_D,,,,,52.0,3486.0,,10147.0,1465.0,39.0,33.0
Game_D,Puzzle,2028-11-14,2541.0,44.0,396.0,,3620.0,17267.0,2237.0,,76.0
Game_B,Racing,2028-11-15,2999.0,16.0,357.0,5835.0,7228.0,9746.0,984.0,,90.0
Game_D,Racing,2028-11-16,2815.0,39.0,,1794.0,,,8441.0,1.0,71.0
Game_D,Puzzle,2028-11-17,4503.0,53.0,333.0,7786.0,678.0,12446.0,12826.0,8.0,46.0
Game_B,Action,,4558.0,,119.0,5014.0,5667.0,13331.0,8702.0,,119.0
Game_C,Puzzle,2028-11-19,3653.0,54.0,,8392.0,612.0,14188.0,13411.0,0.0,20.0
Game_D,Action,2028-11-20,3476.0,47.0,362.0,6353.0,8850.0,6819.0,13196.0,2.0,40.0
Game_D,Puzzle,2028-11-21,4340.0,40.0,413.0,4407.0,2303.0,9069.0,6751.0,9.0,74.0
Game_D,Racing,2028-11-22,4780.0,52.0,303.0,,2798.0,13769.0,2527.0,36.0,21.0
Game_A,Action,2028-11-23,,21.0,193.0,,2042.0,19420.0,5713.0,43.0,20.0
Game_B,Action,2028-11-24,1147.0,36.0,73.0,8248.0,7759.0,,8490.0,22.0,27.0
Game_A,Action,2028-11-25,2141.0,45.0,474.0,,2654.0,13853.0,6727.0,32.0,66.0
Game_B,Racing,2028-11-26,1849.0,,283.0,9050.0,,11459.0,14893.0,,70.0
Game_C,Puzzle,2028-11-27,1366.0,28.0,382.0,1464.0,6402.0,4629.0,12056.0,,13.0
Game_C,Racing,,,31.0,224.0,6327.0,1722.0,12657.0,11779.0,27.0,
